orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
1.0,-7,0,1499,0,1,3744,3,0,121,0,1,3744,3,0,1021,1,1,5840,-3,0,1855,11,1,6364,0,0,0,0,0,0
0.0,-24,0,35407,-20,0,21073,-24,0,39407,-16,0,13240,-21,0,41489,-12,0,7152,-21,0,44271,-16,0,13240,0,0,0,0,0,0
0.0,-5,0,9665,-4,0,2821,-7,0,9665,-5,0,549,-11,0,12232,-4,0,-744,-16,0,17534,-4,0,-1061,0,0,0,0,0,0
0.0,-34,0,19100,-28,0,14022,-34,0,20937,-25,0,11376,-34,0,22090,-24,0,10034,-34,0,23726,-24,0,10034,0,0,0,0,0,0
0.0,-7,0,6367,-6,0,2166,-9,0,7118,-6,0,1419,-12,0,10094,-5,0,1935,-16,0,13726,-4,0,1817,0,0,0,0,0,0
0.0,-41,0,68326,-40,0,51859,-43,0,61048,-40,0,41084,-44,0,60457,-42,0,31637,-46,0,56092,-41,0,25626,0,0,0,0,0,0
1.0,22,1,41856,22,1,46358,26,1,38334,24,1,48240,20,1,34074,24,1,48240,22,1,31682,34,1,55597,0,0,0,0,0,0
1.0,24,1,40747,24,1,43338,17,1,31398,16,1,36155,13,1,23936,18,1,36155,13,1,18043,24,1,46576,0,0,0,0,0,0
0.0,-8,0,20678,2,0,9461,-1,0,13481,3,0,3754,-1,0,14961,3,0,1217,-8,0,21515,2,0,595,0,0,0,0,0,0
1.0,29,1,39324,32,1,53404,28,1,34791,30,1,51346,22,1,30980,30,1,50913,26,1,33120,35,1,57388,0,0,0,0,0,0
1.0,13,1,15472,16,1,21099,13,1,17043,16,1,22670,13,1,18032,16,1,23659,13,1,18850,16,1,24477,0,0,0,0,0,0
1.0,16,1,22764,19,1,33838,13,1,21048,19,1,34900,6,1,17860,11,1,33705,5,1,15878,13,1,34149,0,0,0,0,0,0
0.0,4,0,11318,5,0,4810,4,0,11318,6,0,2206,-4,0,12924,4,0,181,-4,0,12924,3,0,-2582,0,0,0,0,0,0
1.0,4,1,8822,8,1,11292,0,1,6271,8,1,12269,-7,1,4819,-3,1,11464,-6,1,3519,0,1,10648,0,0,0,0,0,0
0.0,-19,0,13782,-16,0,11289,-22,0,20552,-18,0,11268,-21,0,20664,-17,0,10435,-21,0,20664,-7,0,10085,0,0,0,0,0,0
0.0,-13,0,6970,-10,0,2392,-13,0,6970,-4,0,2064,-8,0,6594,1,0,1243,-11,0,7296,1,0,1243,0,0,0,0,0,0
1.0,37,1,44848,44,1,58384,26,1,39038,44,1,59589,26,1,34774,44,1,60616,26,1,35192,44,1,62612,0,0,0,0,0,0
1.0,0,0,3864,0,0,2873,-5,0,4452,3,1,4356,-5,0,5290,6,1,5105,-5,0,6087,6,1,5105,0,0,0,0,0,0
1.0,29,1,70049,45,1,80503,30,1,60552,42,1,77140,32,1,53758,35,1,74786,32,1,45407,35,1,71300,0,0,0,0,0,0
1.0,20,1,35487,20,1,38549,19,1,28284,20,1,41219,15,1,24603,20,1,43635,14,1,23734,30,1,45669,0,0,0,0,0,0
1.0,2,1,4866,5,1,6569,1,1,3840,5,1,6569,-5,1,3819,5,1,7602,0,0,5461,5,1,7602,0,0,0,0,0,0
1.0,29,1,42651,29,1,45316,21,1,36932,29,1,46057,20,1,33307,29,1,48098,19,1,30385,29,1,48883,0,0,0,0,0,0
0.0,-21,0,3133,-21,0,1475,-22,0,3479,-21,0,444,-22,0,3479,-16,0,-312,-20,0,3627,-14,0,-1626,0,0,0,0,0,0
0.0,-39,0,51260,-29,0,38149,-32,0,45234,-31,0,30692,-35,0,37771,-28,0,24863,-37,0,43705,-28,0,20633,0,0,0,0,0,0
1.0,10,1,24340,12,1,28579,8,1,16114,12,1,29720,7,1,12937,22,1,35488,8,1,10410,22,1,36790,0,0,0,0,0,0
0.0,-62,0,68763,-46,0,54636,-62,0,68763,-45,0,45480,-46,0,61102,-44,0,36839,-49,0,61763,-44,0,30220,0,0,0,0,0,0
0.0,-30,0,3989,-25,0,619,-26,0,6189,-14,0,619,-31,0,7076,-13,0,-423,-32,0,7076,-13,0,-789,0,0,0,0,0,0
1.0,0,1,4966,1,1,7517,-4,1,4393,3,1,7882,-4,1,2383,9,1,8323,1,1,1604,9,1,9491,0,0,0,0,0,0
0.0,-10,0,13317,0,0,8072,-10,0,14596,0,0,5303,-10,0,14596,-1,0,5768,-6,0,14949,0,0,5647,0,0,0,0,0,0
0.0,-27,0,25836,-26,0,17685,-29,0,27612,-23,0,16024,-38,0,60664,-25,0,13700,-38,0,63609,-25,0,12206,0,0,0,0,0,0
1.0,22,1,28412,22,1,32014,13,1,25220,22,1,32929,12,1,19889,22,1,32647,11,1,16854,16,1,29729,0,0,0,0,0,0
0.0,-5,0,4096,-4,0,-1171,-13,0,13509,2,1,3085,-15,0,13509,0,1,3790,-17,0,14864,-2,1,2858,0,0,0,0,0,0
0.0,-6,0,4402,-3,0,3384,-6,0,4208,-5,0,2913,-8,0,4814,0,0,2391,-9,0,5540,-5,1,2827,0,0,0,0,0,0
1.0,14,1,28128,17,1,33120,13,1,17990,17,1,35714,10,1,17109,19,1,36668,11,1,15382,22,1,41175,0,0,0,0,0,0
0.0,-18,0,14834,-18,0,13843,-18,0,15987,-18,0,13034,-18,0,16879,-18,0,13034,-18,0,16896,-18,0,13034,0,0,0,0,0,0
1.0,24,1,32890,24,1,35618,14,1,21669,24,1,37741,11,1,18172,24,1,37741,11,1,17700,24,1,38803,0,0,0,0,0,0
0.0,-15,0,24278,-14,0,17528,-22,0,34907,-13,0,16288,-26,0,38442,-15,0,14175,-26,0,41384,-14,0,11939,0,0,0,0,0,0
1.0,22,1,18641,22,1,21692,21,1,14837,22,1,24096,13,1,11827,22,1,25046,14,1,10081,26,1,30511,0,0,0,0,0,0
0.0,-15,0,5821,-15,0,1763,-13,0,6703,-13,0,1520,-15,0,7139,-7,0,-1272,-16,0,5975,-10,0,-2235,0,0,0,0,0,0
0.0,-15,0,10924,-15,0,9885,-19,0,11743,-12,0,9189,-16,0,12347,-12,0,9346,-4,0,13661,-12,0,9741,0,0,0,0,0,0
1.0,-5,1,1999,-5,1,3214,-10,1,1999,-5,1,4382,-7,1,1828,-4,1,5159,-8,1,2219,8,1,14419,0,0,0,0,0,0
1.0,9,1,7000,14,1,10685,9,1,8974,14,1,12659,9,1,9824,14,1,13509,9,1,9824,14,1,14965,0,0,0,0,0,0
1.0,14,1,13682,15,1,15615,9,1,10685,15,1,15615,10,1,9896,14,1,17425,9,1,8663,19,1,18109,0,0,0,0,0,0
1.0,-1,1,4397,7,1,6070,-1,1,4584,4,1,7169,2,1,5440,6,1,8726,-1,1,5260,6,1,9402,0,0,0,0,0,0
1.0,-4,1,5087,-4,1,6242,-4,1,4001,-4,1,7195,-5,1,2023,0,1,7315,-9,1,950,0,1,8268,0,0,0,0,0,0
1.0,20,1,27810,20,1,30148,15,1,21963,20,1,30021,15,1,19451,20,1,32359,15,1,17687,20,1,36105,0,0,0,0,0,0
0.0,-37,0,44942,-22,0,28699,-37,0,46612,-23,0,25911,-37,0,47837,-27,0,23152,-34,0,47935,-26,0,19779,0,0,0,0,0,0
1.0,20,1,55092,20,1,58701,19,1,43038,20,1,62152,18,1,37062,19,1,56169,14,1,31390,19,1,54671,0,0,0,0,0,0
0.0,-49,0,71406,-46,0,53833,-49,0,72265,-35,0,42643,-43,0,63683,-35,0,34601,-43,0,65009,-37,0,27167,0,0,0,0,0,0
1.0,13,1,23818,20,1,29013,12,1,20032,22,1,31066,16,1,19633,22,1,31066,18,1,21113,25,1,37964,0,0,0,0,0,0
0.0,-26,0,21561,-21,0,13815,-26,0,21561,-5,0,12762,-10,0,26347,-4,0,12411,-10,0,27504,-12,0,10572,0,0,0,0,0,0
0.0,-35,0,62107,-25,0,46916,-35,0,61927,-19,0,35103,-35,0,62021,-18,0,29180,-35,0,62739,-18,0,24773,0,0,0,0,0,0
1.0,14,1,43915,14,1,45702,9,1,34472,14,1,46543,6,1,27899,14,1,46543,6,1,26160,14,1,48499,0,0,0,0,0,0
1.0,44,1,73968,47,1,82576,44,1,64026,47,1,84011,40,1,57071,57,1,110912,44,1,52814,61,1,105687,0,0,0,0,0,0
1.0,33,1,47964,30,1,52359,23,1,39513,23,1,45392,19,1,34577,27,1,46132,18,1,29212,26,1,41504,0,0,0,0,0,0
0.0,-26,0,26759,-25,0,19290,-27,0,21715,-24,0,14450,-38,0,53239,-18,0,10801,-38,0,53938,-24,0,8944,0,0,0,0,0,0
0.0,-58,0,72757,-43,0,51890,-44,0,59667,-44,0,42704,-47,0,62000,-45,0,36279,-52,0,64195,-45,0,32164,0,0,0,0,0,0
1.0,20,1,33144,20,1,34808,15,1,27449,20,1,34808,14,1,25213,20,1,35761,14,1,23080,20,1,36433,0,0,0,0,0,0
0.0,-54,0,87876,-33,0,66206,-54,0,90661,-33,0,55964,-35,0,78534,-33,0,45009,-35,0,68281,-33,0,37092,0,0,0,0,0,0
0.0,-32,0,19749,-31,0,15425,-37,0,24593,-33,0,15371,-40,0,30684,-35,0,15995,-40,0,32096,-34,0,15669,0,0,0,0,0,0
1.0,12,1,37111,15,1,44907,14,1,31160,17,1,40109,13,1,26579,17,1,41963,12,1,21627,22,1,44857,0,0,0,0,0,0
1.0,9,1,14121,14,1,15921,11,1,12472,14,1,17166,6,1,9866,11,1,18250,3,1,7592,11,1,19425,0,0,0,0,0,0
1.0,21,1,36814,21,1,41488,20,1,32413,20,1,37949,19,1,27316,22,1,38602,18,1,23887,24,1,38602,0,0,0,0,0,0
1.0,20,1,37154,20,1,41103,19,1,33171,10,1,37249,12,1,27834,19,1,37120,12,1,23436,25,1,37798,0,0,0,0,0,0
0.0,-15,0,40832,-14,0,26423,-17,0,40832,-13,0,22894,-20,0,44592,-12,0,18945,-18,0,47553,-10,0,16211,0,0,0,0,0,0
0.0,-36,0,47024,-32,0,33171,-36,0,47024,-23,0,25669,-36,0,47847,-24,0,17145,-36,0,52638,-25,0,13042,0,0,0,0,0,0
1.0,10,1,15506,13,1,21424,15,1,14185,19,1,32828,15,1,13871,19,1,33761,9,1,14105,20,1,34689,0,0,0,0,0,0
1.0,5,1,7493,6,1,9617,-3,1,2607,6,1,10789,-3,1,2607,3,1,11930,-3,1,1918,3,1,11930,0,0,0,0,0,0
0.0,-3,1,1049,2,1,4640,0,1,82,3,1,6094,-3,0,956,5,1,6236,-6,0,2811,-1,1,5568,0,0,0,0,0,0
1.0,17,1,12499,20,1,18117,14,1,7409,20,1,18910,16,1,4639,21,1,19729,16,1,4595,21,1,21300,0,0,0,0,0,0
1.0,1,1,14690,2,1,15464,-5,1,11226,14,1,32163,-6,1,9158,14,1,33159,-7,1,7395,14,1,33083,0,0,0,0,0,0
0.0,-26,0,21920,-25,0,15741,-21,0,22904,-28,0,14251,-26,0,22966,-25,0,11283,-68,0,86751,-24,0,10031,0,0,0,0,0,0
0.0,-11,0,-619,-6,1,3072,-11,0,-619,-6,1,3072,-15,0,-199,-1,1,4100,-11,0,161,-1,1,4100,0,0,0,0,0,0
0.0,-21,0,25790,-20,0,19464,-37,0,47471,-23,0,16602,-42,0,55092,-20,0,11872,-45,0,55215,-16,0,10278,0,0,0,0,0,0
1.0,16,1,32375,16,1,35473,15,1,28946,15,1,34541,12,1,26668,15,1,35411,16,1,25315,15,1,34070,0,0,0,0,0,0
1.0,18,1,8327,23,1,10401,20,1,9239,22,1,12231,1,1,4772,27,1,15262,11,1,5929,27,1,16552,0,0,0,0,0,0
1.0,24,1,44513,39,1,53516,28,1,42535,31,1,53607,28,1,39112,31,1,50152,27,1,36069,35,1,58431,0,0,0,0,0,0
1.0,19,1,12561,22,1,16819,15,1,12321,22,1,16597,8,1,12323,14,1,17989,10,1,11462,14,1,17956,0,0,0,0,0,0
1.0,33,1,36660,33,1,41811,22,1,29174,33,1,41811,22,1,25547,33,1,43656,21,1,22291,33,1,45844,0,0,0,0,0,0
1.0,18,1,33413,18,1,34594,12,1,26942,12,1,29451,7,1,22913,12,1,29451,7,1,19574,12,1,29451,0,0,0,0,0,0
1.0,-4,0,423,-3,1,1117,-3,0,1555,23,1,35529,-4,0,2381,22,1,36980,-4,0,2381,28,1,47796,0,0,0,0,0,0
1.0,0,1,4938,4,1,5937,0,1,3626,7,1,5988,-1,1,2726,7,1,5988,0,1,1830,7,1,6284,0,0,0,0,0,0
1.0,8,1,17083,8,1,19270,7,1,16200,16,1,30074,11,1,15522,16,1,30227,7,1,16355,16,1,33604,0,0,0,0,0,0
1.0,6,1,6370,25,1,33961,10,1,8508,29,1,40705,13,1,10855,32,1,47016,13,1,14029,32,1,52521,0,0,0,0,0,0
1.0,34,1,66778,36,1,71793,34,1,55270,39,1,73496,33,1,50269,40,1,75167,32,1,45568,40,1,77803,0,0,0,0,0,0
1.0,17,1,23413,18,1,29095,15,1,21660,16,1,29222,15,1,20225,23,1,36779,21,1,18887,26,1,40471,0,0,0,0,0,0
1.0,11,1,27716,11,1,31435,7,1,23286,11,1,31435,12,1,22479,11,1,34406,12,1,21528,16,1,34630,0,0,0,0,0,0
1.0,3,1,18394,4,1,20214,2,1,14804,11,1,24088,4,1,13903,11,1,24839,4,1,13766,11,1,25963,0,0,0,0,0,0
1.0,-5,1,4341,0,1,6832,-5,1,4341,3,1,8670,-6,1,4344,1,1,9525,-4,1,3948,4,1,10645,0,0,0,0,0,0
1.0,11,1,39578,12,1,44220,12,1,31877,14,1,45355,12,1,24466,14,1,39992,12,1,20726,17,1,39916,0,0,0,0,0,0
0.0,-25,0,23353,-25,0,22833,-28,0,32541,-25,0,24994,-28,0,34702,-25,0,25919,-27,0,36190,-25,0,26696,0,0,0,0,0,0
1.0,3,0,3451,4,1,4076,3,0,5621,2,1,5296,3,0,5621,17,1,16132,2,0,6811,21,1,18345,0,0,0,0,0,0
0.0,-29,0,41567,-28,0,31140,-31,0,44430,-24,0,25836,-32,0,46517,-23,0,22561,-40,0,56304,-26,0,20254,0,0,0,0,0,0
0.0,-40,0,69172,-39,0,53614,-42,0,69172,-38,0,46611,-45,0,69857,-37,0,40594,-47,0,70379,-39,0,39524,0,0,0,0,0,0
0.0,-12,0,34748,-12,0,32405,-12,0,35536,-12,0,32389,-12,0,35900,-20,0,30778,-20,0,35072,-21,0,29756,0,0,0,0,0,0
1.0,33,1,49842,36,1,55088,29,1,42471,36,1,57121,24,1,37253,36,1,60782,23,1,34170,36,1,62828,0,0,0,0,0,0
0.0,-18,0,37624,-17,0,33601,-22,0,48683,-26,0,32222,-22,0,48683,-24,0,30985,-22,0,47871,-17,0,29365,0,0,0,0,0,0
0.0,-18,0,20538,-15,0,12108,-18,0,21493,-12,0,8506,-18,0,21493,-12,0,9498,-18,0,21820,-15,0,12435,0,0,0,0,0,0
0.0,-16,0,42753,-13,0,30623,-16,0,43536,-10,0,25842,-19,0,47227,-11,0,21240,-19,0,48043,-10,0,17217,0,0,0,0,0,0
0.0,5,1,7289,2,1,9482,-8,0,5295,2,1,9482,-8,0,5295,2,1,9482,-11,0,6911,5,1,8487,0,0,0,0,0,0
1.0,24,1,44740,27,1,48926,26,1,37534,30,1,51957,25,1,33135,31,1,52864,25,1,27671,31,1,56364,0,0,0,0,0,0
0.0,-37,0,64996,-30,0,55358,-33,0,65658,-27,0,48052,-33,0,68985,-26,0,44540,-40,0,80387,-28,0,44540,0,0,0,0,0,0
1.0,-8,1,14846,-5,1,21841,-8,1,15062,0,1,21277,-6,1,14736,0,1,26438,-9,1,13560,0,1,29763,0,0,0,0,0,0
0.0,-46,0,66025,-35,0,45029,-40,0,51208,-30,0,32360,-40,0,56998,-29,0,23893,-40,0,59662,-28,0,18353,0,0,0,0,0,0
1.0,35,1,45044,35,1,48451,34,1,40385,40,1,59665,31,1,36920,40,1,63072,29,1,33535,40,1,63072,0,0,0,0,0,0
0.0,0,1,-1612,3,1,283,0,0,-567,-2,1,1233,-5,0,1713,-4,1,2153,-7,0,2883,1,1,2518,0,0,0,0,0,0
0.0,-37,0,49784,-36,0,39268,-40,0,49784,-35,0,33735,-36,0,45685,-36,0,28569,-39,0,50646,-35,0,23998,0,0,0,0,0,0
0.0,-4,0,5162,-4,0,4097,-11,0,6725,-1,0,4517,-10,0,8315,-4,0,6504,-11,0,10769,-4,0,7111,0,0,0,0,0,0
0.0,-25,0,26979,-24,0,24516,-25,0,26237,-24,0,24197,-24,0,26493,-23,0,24182,-21,0,26584,-20,0,24681,0,0,0,0,0,0
0.0,-46,0,68742,-34,0,51746,-46,0,68742,-33,0,46452,-46,0,68742,-32,0,39747,-46,0,69799,-32,0,35222,0,0,0,0,0,0
1.0,6,1,3914,9,1,7167,6,1,4821,35,1,36513,6,1,4791,33,1,38708,6,1,5308,38,1,40898,0,0,0,0,0,0
1.0,1,1,-620,4,1,4971,1,1,-620,-2,1,5922,-5,0,1509,4,1,7014,-4,1,-730,7,1,8518,0,0,0,0,0,0
1.0,22,1,55159,22,1,56824,9,1,47808,9,1,49662,8,1,42639,8,1,44605,9,1,37159,13,1,46818,0,0,0,0,0,0
0.0,-19,0,28992,-13,0,21727,-19,0,28992,-10,0,18326,-19,0,28992,-4,0,15903,-19,0,29792,-6,0,13744,0,0,0,0,0,0
0.0,-25,0,18988,-10,0,12379,-11,0,15062,-10,0,8895,-15,0,15676,-9,0,5843,-25,0,19850,-8,0,3936,0,0,0,0,0,0
1.0,14,1,7903,15,1,11417,10,1,7359,15,1,11501,11,1,7305,15,1,12413,11,1,7305,16,1,12491,0,0,0,0,0,0
1.0,15,1,50217,20,1,58156,19,1,41832,22,1,59680,19,1,36849,24,1,51446,20,1,29526,24,1,52372,0,0,0,0,0,0
1.0,25,1,32418,30,1,50058,27,1,34458,30,1,52258,34,1,35364,39,1,54325,26,1,32181,44,1,61581,0,0,0,0,0,0
1.0,-4,1,18177,5,1,32963,1,1,17374,10,1,33200,1,1,16724,7,1,34354,12,1,15444,26,1,37043,0,0,0,0,0,0
0.0,-19,0,5755,-15,0,323,-19,0,7773,-13,0,-2319,-23,0,11787,-15,0,-2333,-23,0,12470,-15,0,-1650,0,0,0,0,0,0
0.0,-29,0,27393,-23,0,17990,-33,0,35003,-22,0,15808,-33,0,37368,-23,0,15115,-33,0,38735,-27,0,12862,0,0,0,0,0,0
0.0,-27,0,47099,-26,0,33922,-30,0,48178,-20,0,29809,-30,0,47445,-20,0,24013,-35,0,57429,-19,0,19909,0,0,0,0,0,0
0.0,-27,0,30964,-22,0,22721,-27,0,30964,-19,0,18781,-27,0,32291,-21,0,19329,-27,0,35253,-20,0,16163,0,0,0,0,0,0
1.0,4,1,9328,4,1,11621,1,1,9415,4,1,12453,-1,1,8583,4,1,13207,-1,1,8525,7,1,13448,0,0,0,0,0,0
1.0,10,1,30992,18,1,34367,10,1,23850,18,1,34367,9,1,19749,18,1,38445,8,1,17456,18,1,39584,0,0,0,0,0,0
0.0,-19,0,6026,-16,0,3337,-19,0,6728,-17,0,3118,-20,0,6901,-12,0,1482,-16,0,6901,1,1,5763,0,0,0,0,0,0
0.0,-10,0,18027,-7,0,13972,-10,0,18164,-10,0,14624,-13,0,19500,-19,0,14624,-18,0,20646,-10,0,14830,0,0,0,0,0,0
0.0,-7,0,24682,-4,0,16978,-13,0,29516,0,0,13145,-13,0,29516,-3,0,14964,-10,0,30247,-4,0,16978,0,0,0,0,0,0
0.0,-27,0,23186,-23,0,15723,-27,0,23186,-20,0,8597,-27,0,24238,-19,0,6587,-27,0,24238,-11,0,4763,0,0,0,0,0,0
0.0,-22,0,4969,-22,0,2826,-22,0,5136,-14,0,186,-58,0,63282,-16,0,-1625,-58,0,66138,-14,1,466,0,0,0,0,0,0
1.0,13,1,8019,13,1,12984,17,1,8008,17,1,13444,15,1,5670,17,1,14063,15,1,6179,24,1,22756,0,0,0,0,0,0
1.0,37,1,44618,37,1,48785,19,1,36831,37,1,50815,25,1,28351,32,1,51716,19,1,23664,32,1,53021,0,0,0,0,0,0
1.0,7,1,14096,7,1,16330,3,1,8756,7,1,17368,2,1,7415,8,1,18747,1,1,5543,8,1,19785,0,0,0,0,0,0
1.0,60,1,96469,60,1,103409,55,1,85345,60,1,100892,45,1,74148,49,1,90494,32,1,66490,49,1,83415,0,0,0,0,0,0
1.0,-12,0,-259,-12,1,1010,-12,0,-259,-9,1,1729,-12,0,-259,-12,1,1010,-12,0,-259,-9,1,1729,0,0,0,0,0,0
1.0,41,1,51934,45,1,57472,21,1,45515,45,1,58441,24,1,39629,45,1,63615,24,1,32540,37,1,66879,0,0,0,0,0,0
1.0,1,1,20929,5,1,22874,3,1,15627,5,1,22874,2,1,12242,8,1,23824,1,1,8115,8,1,24772,0,0,0,0,0,0
1.0,25,1,58360,43,1,65626,30,1,52056,38,1,78388,32,1,48729,45,1,85121,32,1,44541,45,1,86303,0,0,0,0,0,0
1.0,16,1,28803,16,1,31263,13,1,22793,16,1,30513,10,1,18280,16,1,30513,4,1,15128,16,1,29367,0,0,0,0,0,0
1.0,26,1,28354,26,1,31552,18,1,21854,26,1,33698,18,1,18640,26,1,34549,18,1,15708,28,1,37272,0,0,0,0,0,0
1.0,49,1,83582,51,1,90197,54,1,73108,57,1,92909,49,1,64194,57,1,97678,50,1,56857,55,1,92541,0,0,0,0,0,0
1.0,13,1,9072,16,1,13110,5,1,6626,16,1,13110,5,1,6693,16,1,13110,10,1,5616,17,1,14609,0,0,0,0,0,0
0.0,-38,0,51437,-37,0,43587,-44,0,63711,-37,0,39326,-44,0,63711,-33,0,35909,-44,0,63711,-32,0,33642,0,0,0,0,0,0
1.0,-1,1,17568,2,1,18875,-4,1,14741,6,1,21077,-2,1,12557,11,1,23846,-3,1,13257,8,1,25220,0,0,0,0,0,0
0.0,-36,0,36195,-31,0,28516,-36,0,37652,-30,0,25903,-36,0,40254,-26,0,23920,-36,0,42497,-25,0,21516,0,0,0,0,0,0
0.0,-35,0,23633,-32,0,18900,-35,0,23633,-33,0,18900,-88,0,158914,-23,0,18906,-88,0,166010,-23,0,17365,0,0,0,0,0,0
1.0,34,1,45214,34,1,48896,31,1,38135,34,1,50044,27,1,32418,34,1,52118,23,1,30835,34,1,53667,0,0,0,0,0,0
0.0,-39,0,50198,-38,0,33383,-41,0,50056,-32,0,27539,-41,0,51235,-27,0,20618,-41,0,53141,-27,0,14313,0,0,0,0,0,0
1.0,23,1,14274,20,1,16542,19,1,13051,17,1,16466,15,1,9038,16,1,17456,7,1,7651,16,1,17379,0,0,0,0,0,0
1.0,-1,1,8947,0,1,11100,-1,1,8047,-4,1,11093,-6,1,7276,-5,1,11901,-9,1,6282,-3,1,12999,0,0,0,0,0,0
1.0,20,1,17569,20,1,19629,20,1,16893,24,1,20751,19,1,16975,24,1,22400,15,1,15039,24,1,23620,0,0,0,0,0,0
1.0,-2,1,-2517,5,1,839,-8,1,-3018,-1,1,664,-13,0,-841,1,1,1705,-11,0,137,5,1,1836,0,0,0,0,0,0
0.0,-49,0,35792,-42,0,27796,-49,0,35792,-37,0,25237,-49,0,35792,-41,0,21123,-49,0,36933,-41,0,21123,0,0,0,0,0,0
0.0,-23,0,19388,-17,0,14390,-23,0,20246,-17,0,13061,-23,0,20282,-17,0,11255,-23,0,18049,-17,0,10446,0,0,0,0,0,0
1.0,20,1,14068,21,1,17357,10,1,11216,21,1,17357,10,1,8579,14,1,17132,8,1,8418,14,1,17132,0,0,0,0,0,0
1.0,-9,1,7645,-8,1,8573,-10,1,5977,-6,1,11879,-8,1,5434,-4,1,11978,-8,1,5337,1,1,14363,0,0,0,0,0,0
0.0,-42,0,75944,-31,0,58675,-42,0,75944,-32,0,47098,-34,0,65502,-30,0,38299,-42,0,79668,-30,0,31771,0,0,0,0,0,0
1.0,14,1,31962,14,1,36296,11,1,26835,14,1,37441,11,1,25905,14,1,38446,7,1,25080,14,1,38446,0,0,0,0,0,0
0.0,1,0,3121,5,1,4935,2,0,4403,3,1,7988,-2,0,7933,-2,1,7988,-7,0,9588,-1,1,7988,0,0,0,0,0,0
0.0,-33,0,39370,-32,0,27938,-35,0,50289,-32,0,22984,-37,0,51080,-35,0,23920,-44,0,60428,-30,0,24617,0,0,0,0,0,0
1.0,-16,1,1051,-12,1,3637,-16,1,1051,-12,1,5272,-16,1,1318,-11,1,6503,-16,1,1318,-11,1,7578,0,0,0,0,0,0
1.0,32,1,47112,35,1,51569,24,1,40388,35,1,51569,24,1,35833,42,1,68719,28,1,32398,42,1,70686,0,0,0,0,0,0
1.0,27,1,25871,27,1,28085,26,1,21220,28,1,27885,25,1,17345,32,1,34409,15,1,14028,32,1,37402,0,0,0,0,0,0
1.0,17,1,30556,20,1,35919,9,1,27090,12,1,34928,11,1,25327,11,1,32313,10,1,23515,15,1,34996,0,0,0,0,0,0
1.0,25,1,37976,36,1,42785,25,1,30983,36,1,43636,24,1,25889,25,1,45113,23,1,22210,36,1,48414,0,0,0,0,0,0
1.0,3,1,18621,4,1,20077,2,1,16090,4,1,17995,2,1,13647,11,1,17498,2,1,11349,14,1,23415,0,0,0,0,0,0
0.0,-37,0,57863,-27,0,46438,-37,0,58788,-35,0,43886,-38,0,59090,-35,0,38026,-46,0,72638,-33,0,34122,0,0,0,0,0,0
1.0,58,1,98150,58,1,104813,52,1,87752,54,1,95029,49,1,76390,47,1,97996,44,1,69167,47,1,102818,0,0,0,0,0,0
1.0,-4,1,9548,-3,1,10482,-5,1,7520,-1,1,10482,-5,1,6215,4,1,11369,-6,1,4041,8,1,11369,0,0,0,0,0,0
1.0,26,1,46951,26,1,54350,28,1,40552,28,1,50462,27,1,37073,27,1,44100,23,1,32764,30,1,42358,0,0,0,0,0,0
1.0,54,1,53072,57,1,60668,41,1,50504,44,1,59943,44,1,45785,44,1,59052,46,1,42096,60,1,96389,0,0,0,0,0,0
1.0,16,1,19465,19,1,22898,10,1,16276,21,1,23448,10,1,14852,18,1,24211,14,1,13483,24,1,28043,0,0,0,0,0,0
0.0,-13,1,4462,-13,1,6086,-17,1,4351,-1,1,10215,-17,1,3431,-4,1,11138,-17,1,2687,-4,1,12279,0,0,0,0,0,0
0.0,13,1,7970,13,1,9082,13,1,7812,16,1,10049,12,1,6942,69,1,119504,-10,0,4380,74,1,134247,0,0,0,0,0,0
0.0,-5,0,7216,0,0,4756,-12,0,8528,-11,0,5344,-10,0,9323,1,0,4889,-8,0,10319,-6,0,5503,0,0,0,0,0,0
0.0,-37,0,58120,-32,0,42541,-37,0,59196,-33,0,33814,-46,0,73605,-32,0,30301,-46,0,76914,-34,0,31682,0,0,0,0,0,0
1.0,19,1,29169,19,1,32837,18,1,22146,21,1,33711,9,1,17633,21,1,33563,9,1,13991,17,1,33743,0,0,0,0,0,0
1.0,-1,1,4209,-1,1,5437,-1,1,1388,3,1,7768,1,1,1388,19,1,20521,-2,1,1267,23,1,23549,0,0,0,0,0,0
1.0,14,1,21749,22,1,32316,11,1,19881,22,1,32316,2,1,19558,22,1,37492,11,1,18805,22,1,37492,0,0,0,0,0,0
1.0,12,1,15090,12,1,16202,7,1,12543,11,1,15313,6,1,11319,11,1,15313,5,1,10207,12,1,17159,0,0,0,0,0,0
1.0,7,1,26772,8,1,28415,7,1,22427,15,1,27414,7,1,19340,12,1,31370,6,1,17081,12,1,32202,0,0,0,0,0,0
1.0,16,1,12896,16,1,14899,19,1,11652,19,1,15749,18,1,10601,22,1,16759,18,1,11341,26,1,20039,0,0,0,0,0,0
1.0,-9,0,3696,4,1,2785,-9,0,4500,4,1,3613,-13,0,5447,3,1,5304,-14,0,5447,7,1,7405,0,0,0,0,0,0
